,original_title,keywords_log_rr,med_keywords_log_rr,keywords_log_rr0,keywords_log_rr1,keywords_log_rr2,keywords_log_rr3,keywords_log_rr4,keywords_log_rr-1,genre_log_rr,med_genre_log_rr,genre_log_rr0,genre_log_rr1,genre_log_rr2,genre_log_rr-1,plotkw_log_rr,med_plotkw_log_rr,plotkw_log_rr0,plotkw_log_rr1,plotkw_log_rr2,plotkw_log_rr3,plotkw_log_rr4,plotkw_log_rr-1
61,55 Days at Peking,"[1.1290909090909091, 0.2502965601023018, -0.0259714055727554]",0.2502965601023018,1.1290909090909091,0.2502965601023018,-0.0259714055727554,0.0,0.0,-0.0259714055727554,"[nan, nan, nan]",,,,,,"[1.0175484289533383, 0.3641134021251949, 0.28773061665454996, -0.5306282510621704, -0.5306282510621704]",0.28773061665454996,1.0175484289533383,0.3641134021251949,0.28773061665454996,-0.5306282510621704,-0.5306282510621704,-0.5306282510621704
64,8 Mile,"[7.235636969512195, 5.222576058797909, 4.454840131578948, 4.2439024390243905, 4.2439024390243905, 4.2439024390243905, 4.2348040611788615, 3.67066224, 3.3617413528455287, 2.7738343666666667, 1.5536245]",4.2439024390243905,7.235636969512195,5.222576058797909,4.454840131578948,4.2439024390243905,4.2439024390243905,1.5536245,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.657065961423355, 1.657065961423355, 1.135929983997722, 0.833135836364107, -0.001171391693792304]",1.135929983997722,1.657065961423355,1.657065961423355,1.135929983997722,0.833135836364107,-0.001171391693792304,-0.001171391693792304
65,88 Minutes,"[1.6333209658119658, 1.2789811333333334, 0.8250316093023256, 0.7525, 0.2379794, -0.4356372]",0.7887658046511627,1.6333209658119658,1.2789811333333334,0.8250316093023256,0.7525,0.2379794,-0.4356372,"[nan, nan, nan, nan, nan, nan]",,,,,,"[0.8404855289344075, 0.7124962605746601, 0.7064947047089875, 0.6309818250742523, -0.5720579718773138]",0.7064947047089875,0.8404855289344075,0.7124962605746601,0.7064947047089875,0.6309818250742523,-0.5720579718773138,-0.5720579718773138
67,8MM,"[1.415467475, 1.415467475, 1.415467475, 1.415467475, 1.08492355, 1.0173326535714287, 0.4388551692307692]",1.415467475,1.415467475,1.415467475,1.415467475,1.415467475,1.08492355,0.4388551692307692,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.8818928398005758, 0.8818928398005758, 0.8598106245858144, 0.7971491962169177, 0.5331716433079978]",0.8598106245858144,0.8818928398005758,0.8818928398005758,0.8598106245858144,0.7971491962169177,0.5331716433079978,0.5331716433079978
68,9,"[2.3432420857142855, 2.1737235859375, 1.86343952, 1.67692, 1.5257222666666668, 1.5072533615384616, 1.3125069130434783, 0.6142687666666666, 0.6142687666666666, 0.05233093333333333]",1.5164878141025642,2.3432420857142855,2.1737235859375,1.86343952,1.67692,1.5257222666666668,0.05233093333333333,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.8065799029310396, 0.7770286645406473, 0.6563849696443033, 0.4788820780827979, 0.4788820780827979]",0.6563849696443033,0.8065799029310396,0.7770286645406473,0.6563849696443033,0.4788820780827979,0.4788820780827979,0.4788820780827979
69,90 Minutes in Heaven,"[1.6402156066666667, 1.050048415]",1.3451320108333333,1.6402156066666667,1.050048415,0.0,0.0,0.0,1.050048415,"[nan, nan]",,,,0.0,,"[1.2312068583462032, 0.3638477760233004, -0.031965702503447574, -0.031965702503447574, -0.8787682642098447]",-0.031965702503447574,1.2312068583462032,0.3638477760233004,-0.031965702503447574,-0.031965702503447574,-0.8787682642098447,-0.8787682642098447
70,A Beautiful Mind,"[12.909524591666667, 12.909524591666667, 9.954128127380953, 4.2348040611788615, 4.2257056833333335, 4.2257056833333335, 4.2257056833333335, 4.2257056833333335, 3.694287111936937, 2.3051605339743593, 1.7079188428571428, 1.522290248888889, 1.3167038947368421, 1.0696125428571428]",4.2257056833333335,12.909524591666667,12.909524591666667,9.954128127380953,4.2348040611788615,4.2257056833333335,1.0696125428571428,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[2.23397657246965, 1.6535898477423918, 1.3796537417692676, 0.5622784437937189, 0.42832608195352506]",1.3796537417692676,2.23397657246965,1.6535898477423918,1.3796537417692676,0.5622784437937189,0.42832608195352506,0.42832608195352506
72,A Better Life,"[2.27899916875, 1.1252125916666667, -0.126267725, -0.1425734259469697, -0.8240748, -0.8240748, -0.8240748]",-0.1425734259469697,2.27899916875,1.1252125916666667,-0.126267725,-0.1425734259469697,-0.8240748,-0.8240748,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.9068802254087981, 0.7431803667291272, 0.7078970205509347, 0.7042889012612826, -1.0879744826079873]",0.7078970205509347,0.9068802254087981,0.7431803667291272,0.7078970205509347,0.7042889012612826,-1.0879744826079873,-1.0879744826079873
73,A Bridge Too Far,"[2.272807131512605, 1.4106624524475526, 1.0625, 0.7701131306818182]",1.2365812262237763,2.272807131512605,1.4106624524475526,1.0625,0.7701131306818182,0.0,0.7701131306818182,"[nan, nan, nan, nan]",,,,,,"[1.8120571203084634, 0.8358691645635807, 0.8358691645635807, 0.8358691645635807, 0.7093083574243175]",0.8358691645635807,1.8120571203084634,0.8358691645635807,0.8358691645635807,0.8358691645635807,0.7093083574243175,0.7093083574243175
74,A Bug's Life,"[3.2767278513888893, 2.065289, 2.0271571583333334, 2.0271571583333334, 1.86263105, 1.7720114625, 1.6675536705882352, 1.3606374026960784, 1.0653898691666668]",1.86263105,3.2767278513888893,2.065289,2.0271571583333334,2.0271571583333334,1.86263105,1.0653898691666668,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.2809338454620642, 1.1076239475333824, 1.1076239475333824, 1.0796825485125905, 1.0590284726009433]",1.1076239475333824,1.2809338454620642,1.1076239475333824,1.1076239475333824,1.0796825485125905,1.0590284726009433,1.0590284726009433
76,A Christmas Carol,"[2.032743396226415, 2.032743396226415, 1.7265014444444444, 1.6832285075, 1.682915103372434, 1.3707615264333581, 0.78565665, 0.626169315, 0.626169315, 0.626169315, 0.626169315]",1.3707615264333581,2.032743396226415,2.032743396226415,1.7265014444444444,1.6832285075,1.682915103372434,0.626169315,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.201651272524659, 0.8423957986560419, 0.7320985960922406, 0.4862271354707888, 0.4862271354707888]",0.7320985960922406,1.201651272524659,0.8423957986560419,0.7320985960922406,0.4862271354707888,0.4862271354707888,0.4862271354707888
78,A Cinderella Story,"[3.9896255778947367, 2.687784684210526, 2.687784684210526, 2.342385375, 2.2979936, 2.124143092105263, 2.054404981666667, 2.0272653660714286, 1.9492410959514168, 1.7483924221052631, 1.5391512352941177, 1.2941810125, 1.2490601931690928]",2.054404981666667,3.9896255778947367,2.687784684210526,2.687784684210526,2.342385375,2.2979936,1.2490601931690928,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.4010413262920816, 1.3050259211837485, 1.3050259211837485, 1.0271312841973688, 0.7478366871179315]",1.3050259211837485,1.4010413262920816,1.3050259211837485,1.3050259211837485,1.0271312841973688,0.7478366871179315,0.7478366871179315
79,A Civil Action,"[3.325247153030303, 1.516352425925926, -0.021019666071428578, -0.1435581111111111, -0.18995855714285714, -0.24446077857142856]",-0.08228888859126984,3.325247153030303,1.516352425925926,-0.021019666071428578,-0.1435581111111111,-0.18995855714285714,-0.24446077857142856,"[nan, nan, nan, nan, nan, nan]",,,,,,"[0.8596867741447656, 0.8429340636313478, 0.7797886151486033, 0.23313591243970438, -0.21066986860332246]",0.7797886151486033,0.8596867741447656,0.8429340636313478,0.7797886151486033,0.23313591243970438,-0.21066986860332246,-0.21066986860332246
80,A Dangerous Method,"[8.538587333333334, 2.942699424043716, 1.96755748, 1.9396533166666667, 1.682915103372434, 0.9605135238095238, 0.8308027333333333, 0.8308027333333333, 0.7761352380952381]",1.682915103372434,8.538587333333334,2.942699424043716,1.96755748,1.9396533166666667,1.682915103372434,0.7761352380952381,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.6991157059601921, 0.6047545227683424, 0.6047545227683424, 0.6047545227683424, 0.5953584205618303]",0.6047545227683424,0.6991157059601921,0.6047545227683424,0.6047545227683424,0.6047545227683424,0.5953584205618303,0.5953584205618303
83,A Few Good Men,"[5.08100445, 5.08100445, 5.08100445, 5.08100445, 5.08100445, 5.08100445, 3.4037529472222223, 3.37110484, 3.325247153030303, 3.2880509916666667, 2.4836226153846153, 2.468427835, 2.36, 2.35400515, 2.0273733454545453, 1.96755748, 1.66465037, 1.216583875, 1.1584330375806453, 0.86940688, 0.6163718717948719]",2.4836226153846153,5.08100445,5.08100445,5.08100445,5.08100445,5.08100445,0.6163718717948719,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.8051698879252398, 1.4040945765444062, 0.8596867741447656, 0.6309818250742523, 0.5743227374186458]",0.8596867741447656,1.8051698879252398,1.4040945765444062,0.8596867741447656,0.6309818250742523,0.5743227374186458,0.5743227374186458
86,A Good Day to Die Hard,"[3.1652397083333335, 2.5031081346153847, 2.3114585, 2.1915086470588236, 1.7684938863636364, 1.618039998888889, 1.2504784097222221]",2.1915086470588236,3.1652397083333335,2.5031081346153847,2.3114585,2.1915086470588236,1.7684938863636364,1.2504784097222221,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.053140998061114, 0.7930607371844118, 0.6873086758680175, 0.5953584205618303, 0.5601398648688276]",0.6873086758680175,1.053140998061114,0.7930607371844118,0.6873086758680175,0.5953584205618303,0.5601398648688276,0.5601398648688276
87,A Good Year,"[1.0394621318681319, 0.20183157142857142, 0.20183157142857142, 0.20183157142857142, 0.20183157142857142, 0.20183157142857142]",0.20183157142857142,1.0394621318681319,0.20183157142857142,0.20183157142857142,0.20183157142857142,0.20183157142857142,0.20183157142857142,"[nan, nan, nan, nan, nan, nan]",,,,,,"[1.211834703447648, 1.1428805501115815, 0.8631058676246024, 0.18384670269126857, 0.18384670269126857]",0.8631058676246024,1.211834703447648,1.1428805501115815,0.8631058676246024,0.18384670269126857,0.18384670269126857,0.18384670269126857
88,A Guy Named Joe,"[2.12573423, 2.00540294, 0.78565665]",2.00540294,2.12573423,2.00540294,0.78565665,0.0,0.0,0.78565665,"[nan, nan, nan]",,,,,,"[0.8510872852420486, 0.758556606875576, 0.5702270995857852, 0.3638477760233004, -0.18876462312463954]",0.5702270995857852,0.8510872852420486,0.758556606875576,0.5702270995857852,0.3638477760233004,-0.18876462312463954,-0.18876462312463954
89,A Guy Thing,"[4.749810320707071, 2.4253907, 2.256924911111111, 1.9973995750000002, 1.9054309837121213, 1.83325474, 1.7269446206896553, 1.6241331863636363, 1.3453472857142856, 1.074159548809524, 0.9690253714285715]",1.83325474,4.749810320707071,2.4253907,2.256924911111111,1.9973995750000002,1.9054309837121213,0.9690253714285715,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.0730298872775133, 0.6042278443226107, 0.2324760899176467, -0.10693407032029814, -0.13741532533583872]",0.2324760899176467,1.0730298872775133,0.6042278443226107,0.2324760899176467,-0.10693407032029814,-0.13741532533583872,-0.13741532533583872
91,A Haunted House,"[13.327015943749998, 6.425280519999999, 2.065289]",6.425280519999999,13.327015943749998,6.425280519999999,2.065289,0.0,0.0,2.065289,"[nan, nan, nan]",,,,,,"[3.1804124299970247, 3.1804124299970247, 1.3765953664569137, 1.1075818526980894, 0.8990165509313339]",1.3765953664569137,3.1804124299970247,3.1804124299970247,1.3765953664569137,1.1075818526980894,0.8990165509313339,0.8990165509313339
93,A History of Violence,"[7.543791296875001, 3.349075421875, 2.760137853846154, 2.4529907984496124, 1.8746119111111113, 1.8413716981132076, 1.6675536705882352, 1.52757196875, 1.516352425925926, 1.5159653142857143, 1.4579609333333334, 1.3398543333333333, 1.2552034603365385, 0.89815084375, 0.44227020147058826, 0.042927863445378155]",1.5219621973379631,7.543791296875001,3.349075421875,2.760137853846154,2.4529907984496124,1.8746119111111113,0.042927863445378155,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[2.7965299245433592, 0.9768236193146566, 0.6408801721351314, 0.5789623877209724, -0.18142887947904662]",0.6408801721351314,2.7965299245433592,0.9768236193146566,0.6408801721351314,0.5789623877209724,-0.18142887947904662,-0.18142887947904662
94,A Home at the End of the World,"[3.7536959, 2.2915787846153846, 1.682915103372434, 0.6639132, -0.5333173026161829, -0.7616992307692307, -0.7616992307692307]",0.6639132,3.7536959,2.2915787846153846,1.682915103372434,0.6639132,-0.5333173026161829,-0.7616992307692307,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.8714533787637677, 0.1857915312974181, -0.6641272676301727, -1.4342216668894938, -1.4342216668894938]",-0.6641272676301727,0.8714533787637677,0.1857915312974181,-0.6641272676301727,-1.4342216668894938,-1.4342216668894938,-1.4342216668894938
95,A Knight's Tale,"[4.9728069066666665, 3.1853655, 2.119666655, 1.3533103705882352, 1.3167038947368421, 1.1541442285714285, 1.050048415, 0.8345610016100179, 0.8074995846153846, 0.6280242923076923, -0.24343847272727273]",1.1541442285714285,4.9728069066666665,3.1853655,2.119666655,1.3533103705882352,1.3167038947368421,-0.24343847272727273,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.9127999031422878, 0.5919444452390742, 0.5919444452390742, 0.5919444452390742, 0.5396558171365095]",0.5919444452390742,0.9127999031422878,0.5919444452390742,0.5919444452390742,0.5919444452390742,0.5396558171365095,0.5396558171365095
96,A League of Their Own,"[1.686469625, 1.686469625, 1.686469625, 1.686469625, 1.4929199666666666, 1.4106624524475526, 1.375505325, 1.055470005]",1.5896947958333332,1.686469625,1.686469625,1.686469625,1.686469625,1.4929199666666666,1.055470005,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.9967651225829375, 0.9882279245901564, 0.9882279245901564, 0.833135836364107, 0.6085517430538199]",0.9882279245901564,0.9967651225829375,0.9882279245901564,0.9882279245901564,0.833135836364107,0.6085517430538199,0.6085517430538199
97,A Lonely Place to Die,"[3.1071084428571427, 2.7503428, 2.6986833454545454, 2.642860157142857, 1.9134227405405406, 1.753380218181818, 1.747807, 1.611866746153846, 1.1541442285714285]",1.9134227405405406,3.1071084428571427,2.7503428,2.6986833454545454,2.642860157142857,1.9134227405405406,1.1541442285714285,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.846287110804422, 1.846287110804422, 1.846287110804422, 1.373131614020067, -0.08986784401450823]",1.846287110804422,1.846287110804422,1.846287110804422,1.846287110804422,1.373131614020067,-0.08986784401450823,-0.08986784401450823
98,A Lot Like Love,"[1.9076395376958915, 1.6226635263157896, 1.3074603013071895, 0.8271363125, 0.7536645087301588, 0.629947225, 0.4295573, 0.4295573]",0.7904004106150794,1.9076395376958915,1.6226635263157896,1.3074603013071895,0.8271363125,0.7536645087301588,0.4295573,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.9054210013711173, 0.9054210013711173, 0.8004792648599497, 0.7928559679910401, 0.7831953949578571]",0.8004792648599497,0.9054210013711173,0.9054210013711173,0.8004792648599497,0.7928559679910401,0.7831953949578571,0.7831953949578571
99,A Low Down Dirty Shame,"[1.9392418, 1.7957876066666667, 1.52757196875, 1.415467475, 1.2789811333333334, 1.1825025]",1.471519721875,1.9392418,1.7957876066666667,1.52757196875,1.415467475,1.2789811333333334,1.1825025,"[nan, nan, nan, nan, nan, nan]",,,,,,"[1.061043582627797, 0.8703455396619532, 0.6964361825358794, 0.5989515258702744, 0.1846047312457127]",0.6964361825358794,1.061043582627797,0.8703455396619532,0.6964361825358794,0.5989515258702744,0.1846047312457127,0.1846047312457127
101,A Man Apart,"[3.1628256666666665, 2.95570425, 1.0706137707142858, 0.23197016666666667]",2.013159010357143,3.1628256666666665,2.95570425,1.0706137707142858,0.23197016666666667,0.0,0.23197016666666667,"[nan, nan, nan, nan]",,,,,,"[0.6715989315494896, 0.5778158736897383, 0.2991706683732104, 0.20861464945016595, 0.20642411592220805]",0.2991706683732104,0.6715989315494896,0.5778158736897383,0.2991706683732104,0.20861464945016595,0.20642411592220805,0.20642411592220805
102,A Man for All Seasons,"[6.269230769230769, 6.269230769230769, 6.269230769230769, 6.269230769230769, 6.269230769230769, 6.269230769230769, 5.6971469571428575, 3.9009678105413106, 2.353001409801136]",6.269230769230769,6.269230769230769,6.269230769230769,6.269230769230769,6.269230769230769,6.269230769230769,2.353001409801136,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.9836504770381602, 1.9836504770381602, 1.9836504770381602, 0.9468936718523832, 0.9342727617116043]",1.9836504770381602,1.9836504770381602,1.9836504770381602,1.9836504770381602,0.9468936718523832,0.9342727617116043,0.9342727617116043
103,A Mighty Heart,"[2.4836226153846153, 2.3432420857142855, 2.1737235859375, 2.09801801, 2.02139195, 1.747807, 1.3189828483796298, 1.3034784, 1.2789811333333334, 1.0033352, 0.8993428571428571, 0.58299721875, 0.3274901791666667, 0.1830544375, 0.1830544375, 0.01659120656599093]",1.2912297666666666,2.4836226153846153,2.3432420857142855,2.1737235859375,2.09801801,2.02139195,0.01659120656599093,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.2623003170791107, 0.7124962605746601, 0.14471594279428265, -0.18876462312463954, -0.1906362746995105]",0.14471594279428265,1.2623003170791107,0.7124962605746601,0.14471594279428265,-0.18876462312463954,-0.1906362746995105,-0.1906362746995105
104,A Mighty Wind,"[4.1125848, 2.125041]",3.1188129,4.1125848,2.125041,0.0,0.0,0.0,2.125041,"[nan, nan]",,,,0.0,,"[1.1394474031022983, 1.1394474031022983, 1.1394474031022983, 0.8714533787637677, 0.8626586995423318]",1.1394474031022983,1.1394474031022983,1.1394474031022983,1.1394474031022983,0.8714533787637677,0.8626586995423318,0.8626586995423318
106,A Most Violent Year,"[1.88429422, 1.7720114625, 1.7473073300561799, 1.63538812, 1.5612369400000001, 1.516352425925926, 1.3613050066666665, 1.213237551020408, 1.1600134500000001, 0.5908569375, 0.5668452, -0.126267725, -0.1425734259469697, -0.3996465, -0.3996465, -0.3996465, -0.3996465]",1.1600134500000001,1.88429422,1.7720114625,1.7473073300561799,1.63538812,1.5612369400000001,-0.3996465,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.8714533787637677, 0.8085890597969334, 0.289270985131858, -0.4369935409730986, -0.5102366305898647]",0.289270985131858,0.8714533787637677,0.8085890597969334,0.289270985131858,-0.4369935409730986,-0.5102366305898647,-0.5102366305898647
107,A Most Wanted Man,"[1.747807, 1.522290248888889, 1.1541442285714285, 1.103657, 1.103657, 0.523094892857143, -0.1425734259469697]",1.103657,1.747807,1.522290248888889,1.1541442285714285,1.103657,1.103657,-0.1425734259469697,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.7125007020400858, 0.954989674038389, 0.743677258772112, 0.743677258772112, 0.4377384861351228]",0.743677258772112,1.7125007020400858,0.954989674038389,0.743677258772112,0.743677258772112,0.4377384861351228,0.4377384861351228
108,A Night at the Roxbury,"[1.1786738, 0.9689925465217392, 0.91729718, 0.8984770666666667, 0.8655149715686274, 0.7841861764705882]",0.9078871233333334,1.1786738,0.9689925465217392,0.91729718,0.8984770666666667,0.8655149715686274,0.7841861764705882,"[nan, nan, nan, nan, nan, nan]",,,,,,"[2.075863720331952, 0.7465380047042004, 0.5789623877209724, 0.5789623877209724, 0.2443335882613794]",0.5789623877209724,2.075863720331952,0.7465380047042004,0.5789623877209724,0.5789623877209724,0.2443335882613794,0.2443335882613794
109,A Nightmare on Elm Street,"[13.169173888888889, 13.169173888888889, 13.169173888888889, 13.169173888888889, 8.664376831944445, 7.9586444, 6.005926941176471, 4.045642583333333, 4.020563273333333, 2.36529144, 2.2979936, 2.08834844, 1.2213598525]",6.005926941176471,13.169173888888889,13.169173888888889,13.169173888888889,13.169173888888889,8.664376831944445,1.2213598525,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[2.6510687519952363, 2.6510687519952363, 2.514503956836075, 2.192618920897793, 0.7064947047089875]",2.514503956836075,2.6510687519952363,2.6510687519952363,2.514503956836075,2.192618920897793,0.7064947047089875,0.7064947047089875
